text	label
#Ferguson police chief says he released the robbery video because he was getting FOIA requests for it. How did anyone know to request it?	0
"If #MikeBrown is indeed the robber, where’s the red ball cap? Sandals? Stolen cigars? #ferguson"	0
"The ""Robbery"" Incident Report released by #Ferguson PD today is sketchy at best. What stood out? NAMING #MikeBrown. How did they know?"	0
Supposedly there might be one or two witnesses who have the shooting or part of the shooting recorded on their phones. #Ferguson	0
"Cop who shot Brown did not know he was a robbery suspect, #Ferguson police chief says"	0
#Ferguson Police Chief says #MikeBrown was stopped because he was walking in road NOT because he was suspected of stealing cigars.	0
RT  Over 50 people have been arrested in #Ferguson.    None of them is the cop who shot that boy 10 times in cold blood.	0
"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"	0
"Before his death #MikeBrown told his mother, ""The world will know who #MichaelBrown is!"" #Ferguson"	0
"Prayers out to mya, HU graduate who was shot while protesting in St. Louis! #MikeBrown #Ferguson"	0
Why release the report about the robbery if it's not related to the contact with the cop who shot him? This all stinks. #Ferguson	0
#MikeBrown wanted to walk down the street. And he is dead. And the #Ferguson PD is using his silence in death to make him a criminal.	0
"Let's be clear, #Ferguson PD never said Officer Darren Wilson was responding to robbery call before contact w/ #MikeBrown until today."	0
"ICYMI: The info given today seems to line up with this witness account, even the alleged theft:     #Ferguson #MikeBrown"	0
"Everybody was orgasming about a white cop killing an ""innocent"" black kid. Reality kicked them in the nuts. #Ferguson"	0
"Even if #MikeBrown was running down the street with a bag full of boosted goods, he deserved a trial. Not a street execution. #Ferguson"	0
"RT . This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?"	0
COUNTDOWN: One hour until #Ferguson police release the name of the officer that shot #MichaelBrown.	0
Photos of alleged robbery involving Michael Brown in #Ferguson (via police)	0
American Justice?! #MikeBrown #FergusonShooting #Ferguson #PoliceBrutality ##JusticeForMikeBrown	0
"That was very ""SLICK"" of the Police Chief to create a narrative that #MikeBrown was a ""suspect"" in a robbery!  #Ferguson"	0
"What are #Ferguson Police hiding about ""drive by"" shooting of black woman recording last night's action?  #OpFerguson"	0
Just did a google map search. There are 2 Quick Trips in #Ferguson and they are on opposite ends of the town. Did #MikeBrown teleport?	0
now shameful #ferguson police say Brown wasn't even a robbery suspect when he was shot. he was just an unarmed kid walking down the street.	0
The name of the officer who fatally shot teenager #MichaelBrown will be released shortly. Watch CNN:  #Ferguson	0
"So last week NYPD tried to tell us that #EricGarner wasn't in a chokehold, now #Ferguson police telling us #MikeBrown assaulted the officer"	0
Developing: Police in #Ferguson expected to announce the name of the officer who killed unarmed teen Michael Brown within the hour.	0
"Mike Brown was staying with his grandmother for the summer, who lived in the community. #Ferguson"	0
#Ferguson police chief now says that the robbery DOES NOT relate to the initial contact between Darren Wilson and Michael Brown	0
"Q: Why did he stop Michael Brown? ""Because he was walking down the middle of the street,"" #Ferguson chief says."	0
"The officer who shot #MikeBrown did NOT know he was a suspect in a robbery, according to #Ferguson police chief. They were not related."	0
MORE: #Ferguson police chief identifies Darren Wilson as cop who shot Michael Brown	0
"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc #Ferguson PD didn't release any info about the shooting."	0
"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson"	0
"Cops were extra aggressive to incite fear and cause chaos, giving the #Ferguson PD time to destroy and/or manufacture any ""evidence"" needed"	0
#Ferguson PD releases robbery incident report smearing #MikeBrown but not shooting incident report. Did they think we wouldn’t notice?	0
"If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #Ferguson"	0
St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about 1 a.m. Man in critical. #ferguson	0
"Because, of course, when someone commits a robbery they stroll down the middle of the street where everyone can see them. #Ferguson"	0
BREAKING NEWS: NAME OF OFFICER WHO SHOT #MIKEBROWN - OFFICER DAREN WILSON - #Ferguson	0
Are we supposed to be cool &amp; remain calm when the police after MURDERING a teenager SLANDER him to hide the killing behind racism? #Ferguson	0
#Ferguson PD releases robbery incident report smearing #MikeBrown but not shooting incident report. Did they think we wouldn’t notice?	0
Wait wasn't Michael Brown stopped because of a routine patrol? Police can't even keep their stories straight. #Ferguson	0
Boom RT  Why was #Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed?	0
Looks like #Ferguson PD spent their whole week on a smear campaign against #MikeBrown instead of investigating or being at all helpful.	0
" You can't jump over a murder &amp; talk to me about some cigars…""    #Ferguson"" #KeepingItRealRadio"	0
The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms  …	0
BREAKING: #Ferguson police chief names Darren Wilson in killing of unarmed teen	0
"Every incident report I've seen says ""the suspect was X,"" ""the suspect did Y."" On the #Ferguson report, #MikeBrown is ALREADY NAMED. HOW??"	0
The other day I asked a manager at the #Ferguson Market if police had requested surveillance video. She said no.	0
#Ferguson police are embarking on what can only be described as an elaborate smear campaign of Michael Brown	0
Police name the officer who shot #Ferguson teenager #MichaelBrown. Watch:	0
"Another police shooting in protest-plagued #Ferguson:  (Scott Olson, Getty Images)"	0
"The day #Ferguson cops told a dirty, bloody lie (via"	0
Every 28 hours a black male is killed in the United States by police or vigilantes. #Ferguson	0
"An observation from yrs in practice - if it takes you 5 days to get your story out &amp; it doesn't make sense, it's probably not true #Ferguson"	0
"REMINDER: #MikeBrown was a kid who just wanted to walk down a street. And for that, HE IS DEAD. Those are the facts. #Ferguson"	0
The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson	0
"Oh, a suspect in a robbery? That changes everything. Everyone knows summary execution is the penalty for suspicion of robbery #Ferguson"	0
They released that information this morning about the robbery KNOWING #MikeBrown wasn't stopped for it? Explain why. EXPLAIN. WHY. #Ferguson	0
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson	0
JUST IN: #Ferguson Police Chief Thomas Jackson tells  they will release the name of the police officer  today	0
"#Ferguson PD beat, &amp; charged innocent man with ""Property Damage"" for bleeding on officer's clothes"	0
Educated guess: possible reason they didn't release shooter's incident report--he didn't write one on advice of his lawyer. #Ferguson	0
"If Dorian Johnson is a suspect in a robbery that justified #DarrenWilson killing #MikeBrown, why hasn't Dorian been arrested? #Ferguson"	0
How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson	0
"I know his initial contact was not related to the robbery, #Ferguson chief says. ""It was related to blocking the road."""	0
And I feel silly for pointing this out but...    In America we don't have  executions by gunfire for alleged robberies. #Ferguson #MikeBrown	0
This #Ferguson PD chief press conference is AMAZING... he just ADMITTED Darren Wilson stopped him bc of the jaywalking.	0
200 cops in riot gear in #ferguson because there is a prayer circle and a concerned compassionate community	0
People got even angrier after the admission that the #Ferguson store theft had nothing to do with why Brown was stopped by Wilson.	0
so #MikeBrown's hat disappeared and he changed into shoes right? #Ferguson	0
"The name of the officer who shot #MikeBrown has been named. His name is Darren Wilson, a 6-year veteran of the #Ferguson police department."	0
"If anyone's looking for a reason to murder me execution-style in the street, I stole a coke from a Walmart when I was 19. #Ferguson"	0
BREAKING: Lawyer says that Brown's friend confirms that he did take the cigarillos (via. MSNBC)  #Ferguson	0
Sooooooo Chief of #Ferguson lied and said that an ambulance was on the scene? #OpFerguson	0
Swat team in #Ferguson have state mandated 'murder insurance' to protect them from lawsuits if they kill anyone.	0
"Maybe hard hitting  should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??"	0
WATCH: Surveillance Video of Strong-Arm Robbery Linked to Michael Brown #Ferguson	0
You release the robbery report and not the shooting report? Do you think we don't see you?#Ferguson PD?	0
Here's the police report. Somehow #Ferguson cops valued a box of Swishers at nearly $50. Time to stop smokin I guess	0
Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.	0
"#Ferguson Police Chief confirms when officer stopped #MikeBrown, he was not aware he was a suspect in a robbery."	0
New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown:	0
"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."	0
Unarmed teenage black boy #MikeBrown was shot ten times by a #Ferguson police officer for accusation of shoplifting	0
#Ferguson police chief just confirmed that officer's interaction with Michael Brown NOT related to the robbery.	0
Police in #Ferguson once charged a man w/ destruction of property for bleeding on their uniforms after they beat him	0
It's not #MikeBrown in those #Ferguson police video stills. Not unless he changed his shoes after the robbery but before he met the officer.	0
Police in St. Louis County say an officer shot and critically wounded a suspect early this morning near #Ferguson	0
#ferguson has had ZERO homicides in the last year. 'Black on black crime is our real problem' folks where y'all at?	0
#Ferguson police say shooting death of Michael Brown came after teen was suspect in robbery:	0
Bottom line: cops are supposed to use deadly force only when lives are at risk. You don't shoot robbery suspects. #Ferguson	0
