theme, label, id, tweet_text, tweet_author,
ferguson, 1, 500318966422589440,  "I think the focal point here still remains to determine how and why #MichaelBrown was killed and to seek justice." #Ferguson, Antonio French,
ferguson, 1, 498321666267561985, No matter what COLOR you are...the murder by cop in #Ferguson is WRONG.  Let's stand together, do NOT let them divide us., Corrupt Frisco Cops,
ferguson, 1, 500069586063335424, Happening now: Denver, Colorado. #NMOS14 #Ferguson , Laura Keeney,
ferguson, 1, 499703651079045121, This. RT  State Senator asks the #Ferguson police chief if she's going to be gassed again. , Anonymous,
ferguson, 1, 500292684192686080, Students at Howard University show solidarity w Michael Brown and protestors in #Ferguson , mia farrow,
ferguson, 1, 500192488003354624, Don't Worry We're From the Internet....

#Ferguson , Anonymous ,
ferguson, 1, 499438052688023552, Arrest being made. Chambers and W. Florissant right now. #Ferguson , Antonio French,
ferguson, 1, 499706791396392960, Journalists being arrested in #Ferguson. This aggression will not stand, man RT  Just saw two reporters in ferguson cuffed, Anonymous,
ferguson, 1, 498472666802958336, Stewart drives over guy kills him. News is everywhere. Cops fire 10 bullets into unarmed black. Not even covered. Good job media. #Ferguson, BrianWilde,
ferguson, 1, 499674991294951424, Crowd near site of shooting chants "hands up, don't shoot." #Ferguson , Ryan J. Reilly,
ferguson, 1, 500408184562257920, #Ferguson Police’s PR Stunt Poisons Independent and Impartial Investigation , ACLU National,
ferguson, 1, 499432557906104320, Wow...A man picks up burning tear gas can and throws it back at police. #ferguson pic by   , Lynden Steele,
ferguson, 1, 500236187395571713, No arrests last night in #Ferguson (per , Michael Skolnik,
ferguson, 1, 499704780366036992, Police in armored trucks/riot gear in #Ferguson unsuccessfully trying to get demonstrators to leave. #MichaelBrown , Marci Gonzalez,
ferguson, 1, 500360308289187840, What #Ferguson Chief of Police Thomas Jackson did was outrageous!, Jonathan Capehart,
ferguson, 1, 500378874656854016, And let's be honest: if an unarmed white male was gunned down by police, the NRA and Tea Party would be marching on Washington. #Ferguson, Charles Clymer,
ferguson, 1, 498530293116968960, Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice , 3ChicsPolitico,
ferguson, 1, 499697194325114881, RIP Democracy!! Civil Rights Movement still unfinished. Solidarity with #Ferguson #JusticeForMikeBrown , Dr. Imran H Sarker,
ferguson, 1, 500375737439096833, Local prosecutor deciding whether to charge killer cop thinks #Ferguson cops were doing a great job this week. DANGER, Lisa Bloom,
ferguson, 1, 500163501961142275, Photo taken by  "thanks for the advice #Palestine" - #Ferguson #STL #MikeBrown , ShordeeDooWhop,
ferguson, 1, 499574200596983808, WOW! #Ferguson police tell a resident a girl was shot in the head, she asks by who, partner of the cop silences him , Kim Moore,
ferguson, 1, 499674825753772033, #Ferguson #FergusonRiot #JailSupport helps those arrested in order to connect them to lawyers, relay messages... , Scotts Contracting,
ferguson, 1, 500397058541379584, Welp... RT  Attorney of #Ferguson Market owners never called the police. Said police came TODAY to get their footage. Hm., Kevin Grüssing,
ferguson, 1, 500386619564650496, there is #Ferguson (#USA) not #Syria...#journalists was arrested,protesters was raided
#FergusonRiot 
#OccupyFerguson , başbakan Davutoğlu,
ferguson, 1, 499360134779637761, Federal grants drive cop militarization: in '12 St. Louis County got Bearcat armored vehicle, other goodies  #ferguson, Walter Olson,
ferguson, 1, 499696744155062272, Current situation in #ferguson , Conetta,
ferguson, 1, 500350460122136576, Today the world is a world of tyranny and lies. The flag of #HumanRights is borne by enemies of human rights w/US leading them! #Ferguson, Khamenei.ir,
ferguson, 1, 499358869492367360, The sights and sounds from #Ferguson, Missouri are unbelievable:  , Complex ,
ferguson, 1, 499368426931228672, The #Ferguson police have NOT interviewed the primary eye witness to Michael Brown's murder &amp; they won't release how many times he was shot., Shaun King,
ferguson, 1, 500249081286250496, Protesters march peacefully alongside state troopers in #Ferguson:  (Scott Olson, Getty Images) , USA TODAY,
ferguson, 1, 500275854434639872, Oh, this new  is very emotional, I suggest you take a listen.  #Ferguson, Rap Genius,
ferguson, 1, 499701114195808257, Bizarre. Police are now refusing to let us into their own press conference regarding #ferguson., jelani cobb,
ferguson, 1, 499695460358311936, This isn't a war yet police are armed a and approaching like we're in Iraq. #Ferguson, Elon James White,
ferguson, 1, 499620598994444288, Natl bar :if #Ferguson officers name isn't released by Monday they will seek court order forcing the release. #MikeBrown , leisa zigman ksdk,
ferguson, 1, 498316475317239809, Don't tell a heartbroken community how to feel, what to say. Try listening to them instead. #Ferguson, Sarah Kendzior,
ferguson, 1, 498286202077085696, They broke out the terrorist response gear for citizens in #Ferguson protesting cold blooded police murder. Are we still in America??, r.,
ferguson, 1, 498499836900278272, No Skittles, Arizona Iced Tea, Cops On Scene. Another Black Teen Dead. Whats Their Excuse Now?. #Ferguson #MikeBrown , ElmObamaCarez,
ferguson, 1, 499406854615597056, Wherein a bunch of guys who served in Iraq and Afgh look at the #ferguson cops and say: WTF?  via , John Rogers,
ferguson, 1, 499651344622694400, Important new image in #Ferguson via  , KSDK NewsChannel 5,
ferguson, 1, 498483784296448000, Protestors have crossed the police line in #Ferguson , Antonio French,
ferguson, 1, 498289596463980544, Someone please remind me what year it is again? #ferguson , Brenna Muncy,
ferguson, 1, 499705810076053504, SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID  (via , Anonymous,
ferguson, 1, 500384393362698241, What the media won't show #Ferguson #MikeBrown      , P E A C H E S,
ferguson, 1, 499696550541795328, Watching #Ferguson being on the verge of imposing martial law is far better than any reality TV. Tune in now: , Anonymous,
ferguson, 1, 500239577387659265, One photo was taken in a failed state whose people live under martial law. The other is from Iraq. #Ferguson , Popehat,
ferguson, 1, 498276304635322368, The police officer who killed Mike Brown has been put on paid administrative leave. #Ferguson, Michael Skolnik,
ferguson, 1, 498355319979143168, People DEBATING whether #MikeBrown shoplifted or not-- IT DOESN'T MATTER.
Shoplifting isn't punishable by DEATH IN THE STREET. #Ferguson, Victoria Brownworth,
ferguson, 1, 499701423135678464, You guess photo of war? Yes, you are right. This is a war between oppressor &amp; oppressed. #Ferguson #MikeBrown , Dr. Imran H Sarker,
ferguson, 1, 500359673334493185, Don't believe shit you see on TV. Residents of #Ferguson LIVE TWEETED this entire ordeal and we watched it unfold., _N,
ferguson, 1, 499408988422037505, When police are militarized, they go to war with citizens. #Ferguson , matt meister,
ferguson, 1, 499685593857531906, Don't get confused: rage is the right response to what happened in #Ferguson.  , The Root,
ferguson, 1, 500073277273165824, Heading to #ferguson after rally, #michaelbrown's mother didn't speak, but thanked supporters , Aaron Ernst,
ferguson, 1, 499411596255719424, Do u know how powerful it is 4 blk ppl to be able to tell their OWN stories in the face of oppression?! That's what's happening in #Ferguson, Kim Moore,
ferguson, 1, 500367591773179904, The oppressed stands with the oppressed.

#Palestine stands with #Ferguson. , Anonymous,
ferguson, 1, 500365170796158976, The #Ferguson killing was live-tweeted.  via , Mudacris,
ferguson, 1, 498292317296812032, Cops gun down a 17-year-old in front of you &amp; lock down your neighborhood with scores of armed cops because THEY feel threatened #Ferguson, GrooveSDC,
ferguson, 1, 498457205801488385, The black &amp; unarmed group on the left is called an "angry mob" vs the armed white group called supporters #Ferguson , KHARY PENEBAKER,
ferguson, 1, 499706065769201666, SWAT police just entered a McDonald's in #Ferguson and started asking journalists for ID  (via , grasswire,
ferguson, 1, 499705545583263744, Look at this RT  State Senator asks the #Ferguson police chief if she's going to be gassed again. , Motherfather,
ferguson, 1, 499692099005325312, #Ferguson cops on loud speaker seems to be trying Jedi mind tricks on crowd, crowd seems immune to the Jedi arts, David Carson,
ferguson, 1, 499606278910398464, Again, WATCH: #Ferguson Police Fire Tear Gas on Protesters with "Hands Up" in Their Own Backyard , Kim Moore,
ferguson, 1, 500405384503238656, Tell Congress to demilitarize local police departments! &gt; &gt; &gt;  #Ferguson , RH Reality Check,
ferguson, 1, 499585144416514048, Ppl in #Ferguson v sensitive to media descriptions of rioting, so worth noting: only behavior accurately described as such happened Sun., Wesley Lowery,
ferguson, 1, 500240534481666049, Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leader
 , mia farrow,
ferguson, 1, 500339589601431552, “When you dress police up like soldiers, they start thinking like soldiers. And soldiers engage an enemy.”  #Ferguson, The Nation,
ferguson, 1, 499501246907432960, No one should live in a town where militarized police point loaded weapons at unarmed citizens #Ferguson  #morningjoe, RightWingWatch Fan,
ferguson, 1, 499657584836874240, #BREAKING here's copy of joint statement from US Attorney re: #MikeBrown #Ferguson  , Laura Hettiger KMOV,
ferguson, 1, 499478126570004480, The American people are the new insurgents. #ferguson #PoliceState , Paul Joseph Watson,
ferguson, 1, 500265950667870209, "Hands up! Don't shoot!" #Ferguson, MO, protests spread to nearby Clayton.  , CNN iReport,
ferguson, 1, 500369693203378176, When a policeman asks 'why are you filming?' ...
#tcot #uniteblue #teaparty #gop #ferguson , Leyla,
ferguson, 1, 499688532391526400, #Ferguson heavily armed police in military gear arriving on armed personnel carriers now , Sebastian Walker,
ferguson, 1, 500072455931588611, World of difference: police walking with protesters, wearing normal uniforms, state Highway Patrol chief hugging it out. #Ferguson, Joy Reid,
ferguson, 1, 500072155166814209, The City Is Ours #NYC #Ferguson #HandsUpDontShoot , WordSmiff,
ferguson, 1, 500358258654470146, Brutal treatment of black ppl isn’t indeed the only anti-human rights act by US govt;look at US’s green light to #Israel’s crimes. #Ferguson, Khamenei.ir,
ferguson, 1, 499540195734065152, Also, the National Association of Black Psychologists will be on-site to provide free crisis counseling to residents of #Ferguson today., D. Blaylock-Johnson,
ferguson, 1, 500387959468982273, Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson , Fight for the Future,
ferguson, 1, 500363097698086912, Rapper J. Cole releases ‘Be Free,’ inspired by Michael Brown in #Ferguson , Speakeasy,
ferguson, 1, 499699107615997952, Police line moving towards peaceful protesters in #ferguson, Conetta,
ferguson, 1, 500357314722156544, Police begged media for discretion about location of q&amp;a. Are set up about half a mile from QuikTrip/protest site #Ferguson, Wesley Lowery,
ferguson, 1, 500395231305826306, 48 media organizations sign  protest letter objecting to the treatment of reporters in #Ferguson  #butnotpolitico, The Intercept,
ferguson, 1, 499394946416529409, #Ferguson picture from earlier in the day, high powered rifles trained on protesters , David Carson,
ferguson, 1, 499529014797557760, All of yesterday's Vines in one YouTube video. #ferguson  , Antonio French,
ferguson, 1, 498303921430204416, "He threw his hands up and they shot him. The boy fell and they shot him some more."   #ferguson #mikebrown, newyorkist,
ferguson, 1, 498532911143206913, "Don't shoot! Don't shoot!" #ferguson  , Deonta™Ⓜ️,
ferguson, 1, 499598154581303296, Sitting in McDonalds in #Ferguson, man says to cashier: "They're trying to make this about looting...this is about police murdering a kid", Wesley Lowery,
ferguson, 1, 498303769915191297, At the #Ferguson police dept headquarters , Antonio French,
ferguson, 1, 499701408904798208, If you're recording in video #ferguson, please use apps like Bambuser that record to a server so it can't be deleted if your phone is seized, Science of Sarcasm,
ferguson, 1, 499700579527299073, Police announce "your right to demonstrate is not being obstructed" #Ferguson, Conetta,
ferguson, 1, 499690869784846336, RT  The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending , Joshua Holland,
ferguson, 1, 499692915954704384, This is the police presence at a peaceful protest - in the USA. #Ferguson right NOW!!  WTF!!! , Dr. Imran H Sarker,
